icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,squawk,spi,position_source
a1c82a,UAL59   ,United States,1759789098,1759789098,-122.7324,38.1032,5364.48,FALSE,189.17,166.8,-9.43,5562.6,,FALSE,0
4b5dbf,EUGEN1  ,Switzerland,1759789097,1759789097,8.5703,47.4574,,TRUE,7.2,337.5,,,,FALSE,0
a17847,AAY900  ,United States,1759789098,1759789098,-82.287,28.4235,7848.6,FALSE,222.9,331.01,4.88,8328.66,,FALSE,0
a9af67,CXK533  ,United States,1759789097,1759789098,-111.6687,33.1925,853.44,FALSE,51.45,1.15,-3.58,792.48,,FALSE,0
3c64b1,DLH1560 ,Germany,1759787929,1759789082,28.3784,43.6718,10660.38,FALSE,241.59,119.18,-0.33,10774.68,7665,FALSE,0
a29831,N2664F  ,United States,1759789098,1759789098,-88.301,43.3418,2385.06,FALSE,74.72,221.37,0,2423.16,,FALSE,0
0621af,20657,Niger,1759789096,1759789096,-97.7134,31.1376,,TRUE,0,160.31,,,,FALSE,0
3c64a7,DLH2558 ,Germany,1759788206,1759789096,27.8647,43.1502,10050.78,FALSE,249.21,100.71,0.98,10233.66,5435,FALSE,0
a916fa,NDU685  ,United States,1759788931,1759788934,-111.6402,33.2896,548.64,FALSE,37.1,315,0,480.06,,FALSE,0
abb59e,ASH4015 ,United States,1759789098,1759789098,-97.3288,30.2673,7680.96,FALSE,208.99,290.31,3.25,8153.4,7361,FALSE,0
a94c4e,SKW5713 ,United States,1759789098,1759789098,-96.8847,39.2351,9753.6,FALSE,197.24,241.83,0,10104.12,,FALSE,0
47bf37,DOC55   ,Norway,1759789098,1759789098,10.9841,59.9167,358.14,FALSE,39.83,5.93,-2.6,419.1,,FALSE,0
aba281,AAL2909 ,United States,1759789001,1759789015,-80.9607,35.1468,457.2,FALSE,74.77,356.05,-3.9,525.78,7305,FALSE,0
7c117c,DQM     ,Australia,1759789097,1759789098,150.3097,-31.7971,1737.36,FALSE,64.01,298.83,0,1874.52,,FALSE,0
a2e806,ASA756  ,United States,1759789093,1759789098,-118.4271,38.5084,10363.2,FALSE,226.26,323.6,0,10721.34,,FALSE,0
0a0049,DAH3022 ,Algeria,1759789098,1759789098,13.8699,37.9449,11277.6,FALSE,231.76,69.88,0,11590.02,,FALSE,0
3c64ae,DLH24M  ,Germany,1759789098,1759789098,-7.7789,41.5311,4777.74,FALSE,211.96,269.44,-12.68,5128.26,2525,FALSE,0
3c64ad,DLH584  ,Germany,1759789097,1759789098,21.5748,40.1006,10660.38,FALSE,235.37,135.62,-0.33,10782.3,2521,FALSE,0
a390ff,AAY1198 ,United States,1759789098,1759789098,-86.8642,36.6258,2461.26,FALSE,147.26,102.92,-5.2,2590.8,3250,FALSE,0
aba28e,AUB143  ,United States,1759789098,1759789098,-85.3718,32.4616,853.44,FALSE,58.89,252.2,-1.3,906.78,,FALSE,0
a10eba,N1675D  ,United States,1759789098,1759789098,-122.1694,48.0124,601.98,FALSE,47.85,178.77,-1.3,632.46,,FALSE,0
a54849,N44AE   ,United States,1759788999,1759789035,-97.3462,32.8516,396.24,FALSE,54.01,229.64,-4.88,396.24,,TRUE,0
e491af,TAM3529 ,Brazil,1759789098,1759789098,-47.2235,-21.5865,9029.7,FALSE,228.05,353,5.53,9578.34,,FALSE,0
4080f6,EZY73CL ,United Kingdom,1759789098,1759789098,2.5166,49.3082,11582.4,FALSE,206.26,324.65,0,12115.8,4006,FALSE,0
a773d7,N58CX   ,United States,1759789098,1759789098,-82.6882,32.7213,12169.14,FALSE,227.65,342.92,3.9,12847.32,7144,FALSE,0
ad928b,ASA412  ,United States,1759789097,1759789098,-80.5557,40.8025,2918.46,FALSE,149.36,138.07,-5.2,3063.24,6614,FALSE,0
7c6c18,VMY     ,Australia,1759788974,1759788989,138.6359,-34.7908,-38.1,TRUE,0.06,309.38,,,3000,FALSE,0
0a008a,DAH4400 ,Algeria,1759789098,1759789098,15.8314,35.6779,10668,FALSE,258.24,97.21,0,10957.56,,FALSE,0
a45ba2,DAL2952 ,United States,1759789098,1759789098,-76.6252,36.7655,10363.2,FALSE,242.4,218.45,0,10888.98,2746,FALSE,0
a70c67,AAL2747 ,United States,1759789097,1759789098,-115.1591,32.8694,10081.26,FALSE,212.06,268.19,-5.53,10477.5,2420,FALSE,0
a94c2a,PDT5891 ,United States,1759789098,1759789098,-70.9067,42.5669,1127.76,FALSE,92.79,200.44,-3.25,1211.58,2146,FALSE,0
7c6c27,VOZ9273 ,Australia,1759789098,1759789098,115.9716,-31.9299,,TRUE,6.69,14.06,,,7244,FALSE,0
a5cc4c,AAL1397 ,United States,1759789088,1759789093,-71.0183,42.3601,,TRUE,0,22.5,,,1627,FALSE,0
7c7f51,ZFN     ,Australia,1759789098,1759789098,153.4658,-27.662,434.34,FALSE,56.41,12.64,0,518.16,,FALSE,0
a773c8,N58CG   ,United States,1759789097,1759789098,-110.9175,39.8126,12496.8,FALSE,248.34,74.87,0,12832.08,1730,FALSE,0
710414,SVA598  ,Saudi Arabia,1759789097,1759789098,49.8645,23.0323,10058.4,FALSE,226.72,86.75,0,10728.96,4556,FALSE,0
a27220,AIP1542 ,United States,1759788971,1759788971,-99.7911,46.9028,4846.32,FALSE,119.71,274.44,-1.63,4876.8,,FALSE,0
a7c3a2,N6MB    ,United States,1759789098,1759789098,-121.312,38.1529,1005.84,FALSE,45.98,49.54,0,967.74,,FALSE,0
a1a218,ENY4289 ,United States,1759789098,1759789098,-97.0302,32.8631,556.26,FALSE,94.14,180.31,6.18,556.26,566,FALSE,0
a21be6,N235JL  ,United States,1759789093,1759789093,-95.0947,36.2145,2278.38,FALSE,87.53,87.64,0,2369.82,,FALSE,0
a34ecc,FFT4344 ,United States,1759789091,1759789091,-104.6694,39.8552,,TRUE,0,90,,,,FALSE,0
a8e3b9,LXJ672  ,United States,1759789098,1759789098,-122.0263,47.439,1463.04,FALSE,112.33,208.44,-0.33,1531.62,,FALSE,0
ad9293,DAL1186 ,United States,1759789098,1759789098,-94.3264,35.989,6667.5,FALSE,250.53,93.65,5.53,7002.78,,FALSE,0
a6a3c2,JBU2251 ,United States,1759789089,1759789091,-71.0149,42.3674,,TRUE,0,331.88,,,6267,FALSE,0
e491f1,        ,Brazil,1759788912,1759788988,-46.6584,-23.6261,,TRUE,0.26,149.06,,,,FALSE,0
abfd00,SWA4280 ,United States,1759789098,1759789098,-93.3293,38.4403,11277.6,FALSE,272.58,80.77,0,11772.9,,FALSE,0
02a1ab,LBT543  ,Tunisia,1759789098,1759789098,3.499,44.9236,11277.6,FALSE,262.05,153.28,0,11871.96,7642,FALSE,0
a22ee9,N24NY   ,United States,1759789098,1759789098,-74.1147,40.6348,213.36,FALSE,1.15,26.57,0.65,266.7,333,FALSE,0
c82315,ANZ705M ,New Zealand,1759789098,1759789098,168.4366,-46.375,640.08,FALSE,61.89,243.86,-3.9,502.92,,FALSE,0
e02659,ARG1448 ,Argentina,1759789098,1759789098,-58.8378,-34.3271,4008.12,FALSE,182.24,299.6,14.31,4038.6,1513,FALSE,0
a41518,N362Q   ,United States,1759789098,1759789098,-122.2768,37.436,1120.14,FALSE,53.65,145.55,-0.33,1089.66,,FALSE,0
02a1b0,LBT613  ,Tunisia,1759789059,1759789059,10.3723,38.3172,7734.3,FALSE,259.17,176.81,-10.73,8115.3,4317,FALSE,0
02a1b1,LBT521  ,Tunisia,1759789097,1759789098,2.4164,48.3239,6347.46,FALSE,214.84,155.83,8.13,6728.46,7653,FALSE,0
a0456a,N1164J  ,United States,1759788784,1759788784,-80.9081,35.6214,236.22,FALSE,38.59,137.16,-3.25,289.56,,FALSE,0
aa31c2,EJA756  ,United States,1759789098,1759789098,-105.1016,39.9025,,TRUE,1.29,123.75,,,,FALSE,0
abc7a3,SWA753  ,United States,1759789098,1759789098,-87.9349,39.0732,11750.04,FALSE,266.84,70.52,9.75,12260.58,2241,FALSE,0
a1c857,N21394  ,United States,1759789098,1759789098,-72.9263,40.9798,845.82,FALSE,45.54,283.72,0.65,922.02,4377,FALSE,0
ac1d26,N88TA   ,United States,1759788830,1759788833,-121.9231,47.8744,182.88,FALSE,47.47,94.35,0.65,213.36,,FALSE,0
ab64b8,AAL3090 ,United States,1759789098,1759789098,-71.3509,42.6341,2377.44,FALSE,121.69,161.26,-7.48,2514.6,5747,FALSE,0
a9af29,SKW5502 ,United States,1759788867,1759788868,-87.8929,42.0029,228.6,FALSE,64.82,270.45,-3.9,220.98,,FALSE,0
a0eeea,UAL182  ,United States,1759789097,1759789097,-103.074,41.3795,10066.02,FALSE,290.31,47.94,10.4,10325.1,3273,FALSE,0
71042e,SVA1161 ,Saudi Arabia,1759789078,1759789093,48.6391,25.9952,7863.84,FALSE,220.7,247.38,6.18,8321.04,6332,FALSE,0
aa44cd,UAL962  ,United States,1759789098,1759789098,-72.3922,43.3518,10668,FALSE,245.72,31.56,-0.33,11140.44,2645,FALSE,0
0a0086,DAH2701 ,Algeria,1759789096,1759789096,-67.3354,46.7902,11277.6,FALSE,259.33,67,0,11719.56,6264,FALSE,0
a5cc7d,,United States,1759788860,1759789051,-77.8369,38.5401,259.08,FALSE,33.14,152.24,2.6,327.66,,FALSE,0
ad4eb3,ALFT    ,United States,1759789098,1759789098,-122.3801,47.6036,327.66,FALSE,69.18,110.46,-2.28,381,,FALSE,0
ad4eb5,AAL2861 ,United States,1759789098,1759789098,-74.2148,40.9237,1249.68,FALSE,133.44,116.07,-5.85,1356.36,3657,FALSE,0
ace81d,AAL1289 ,United States,1759789085,1759789085,-73.7924,40.6506,,TRUE,0,137.81,,,1726,FALSE,0
aa4548,AAL44   ,United States,1759789098,1759789098,-72.0736,41.891,10005.06,FALSE,249.07,39.05,8.13,10477.5,2247,FALSE,0
ab6542,UAL2268 ,United States,1759789098,1759789098,-73.1185,40.9517,5570.22,FALSE,194.26,41.46,-4.88,5867.4,3775,FALSE,0
a95eb3,N70220  ,United States,1759789096,1759789096,-74.6037,41.0768,609.6,FALSE,57.68,2.56,-1.95,647.7,1200,FALSE,0
4080a4,EXS17V  ,United Kingdom,1759789097,1759789098,19.4791,45.4794,11582.4,FALSE,223.03,319.77,0,11643.36,3264,FALSE,0
ac984c,BXX10   ,United States,1759788937,1759788939,-113.1889,43.837,8260.08,FALSE,241.29,236.92,-13,8488.68,,FALSE,0
c82347,ANZ77   ,New Zealand,1759789095,1759789095,173.898,-35.2402,8092.44,FALSE,234.16,342.88,2.93,8328.66,,FALSE,0
c01c02,ACA7023 ,Canada,1759789097,1759789098,-118.2202,33.9705,960.12,FALSE,101.58,263.02,-4.88,922.02,3715,FALSE,0
a2d573,ASA1207 ,United States,1759789098,1759789098,-89.107,41.8951,6621.78,FALSE,196.92,263.1,4.55,6858,,FALSE,0
a6b840,JIA5274 ,United States,1759789098,1759789098,-80.4251,36.2176,7162.8,FALSE,207.94,216.95,-7.8,7543.8,,FALSE,0
ab0ef9,VXP532  ,United States,1759789098,1759789098,-77.0258,36.6561,12199.62,FALSE,233.83,208.09,0,12778.74,,FALSE,0
a45bd7,FFT3087 ,United States,1759789098,1759789098,-80.8698,39.1185,11582.4,FALSE,205.19,273.74,0,12153.9,6245,FALSE,0
ab6552,JUS2147 ,United States,1759789098,1759789098,-83.6062,42.1556,1516.38,FALSE,125.85,203.11,10.08,1577.34,5710,FALSE,0
a2725d,JSX656  ,United States,1759789098,1759789098,-116.5307,36.3769,10363.2,FALSE,207.01,315.91,-0.33,10690.86,,FALSE,0
a6686c,N51163  ,United States,1759789098,1759789098,-91.1334,38.3477,1463.04,FALSE,53.86,245.15,-1.95,1516.38,1200,FALSE,0
abb537,ASH6179 ,United States,1759789098,1759789098,-86.0745,32.2738,9753.6,FALSE,228.83,256.21,0,10332.72,3033,FALSE,0
e4929c,AZU4312 ,Brazil,1759788899,1759788900,-39.9088,-8.0554,11582.4,FALSE,230.26,199.85,-0.33,12237.72,,FALSE,0
aa9ed3,N78358  ,United States,1759788922,1759789032,-97.6841,33.0662,1005.84,FALSE,35.19,142.13,-3.9,990.6,7442,FALSE,0
a69bcd,DAL740  ,United States,1759789098,1759789098,-77.4472,42.57,9745.98,FALSE,226.04,292.48,0,10195.56,2712,FALSE,0
a7c51e,N60CF   ,United States,1759789098,1759789098,-82.6356,35.0673,2659.38,FALSE,78.94,125.45,0,2804.16,,FALSE,0
a1658d,N1898B  ,United States,1759789098,1759789098,-93.9949,31.7116,10058.4,FALSE,248.71,26.14,0,10652.76,7275,FALSE,0
aaa86a,SKW5322 ,United States,1759788908,1759789077,-107.7758,41.9647,10972.8,FALSE,223.19,297.45,0,11224.26,1401,FALSE,0
a70bd1,DAL1579 ,United States,1759789098,1759789098,-83.8345,30.383,11582.4,FALSE,231.07,328.75,0,12252.96,2165,FALSE,0
a76224,POD4    ,United States,1759789098,1759789098,-82.5254,34.6496,868.68,FALSE,115.92,194.65,-5.53,952.5,5670,FALSE,0
a2c224,SKW3578 ,United States,1759789098,1759789098,-112.1054,40.8663,3284.22,FALSE,146.67,174.97,-0.33,3390.9,,FALSE,0
78212c,CSN3036 ,China,1759789097,1759789097,109.3307,19.517,10088.88,FALSE,229.86,51.36,0,10744.2,,FALSE,0
782144,CSG2535 ,China,1759789098,1759789098,-148.5826,60.354,9090.66,FALSE,247.7,128.85,4.88,8801.1,5754,FALSE,0
a1fbd9,RPA5642 ,United States,1759789097,1759789098,-78.8113,34.1592,10058.4,FALSE,234.03,46.87,0.33,10599.42,,FALSE,0
a8950b,N652KB  ,United States,1759789098,1759789098,-74.2098,40.2232,396.24,FALSE,81.08,322.48,0,464.82,,FALSE,0
ac7216,AAL1168 ,United States,1759789098,1759789098,-95.6146,30.2287,3352.8,FALSE,154.79,139.85,-6.18,3497.58,6641,FALSE,0
a1c88f,MXY149  ,United States,1759789098,1759789098,-97.1351,32.8534,11277.6,FALSE,256.44,110.8,0,11925.3,7214,FALSE,0
aaa893,UAL969  ,United States,1759789098,1759789098,-119.1963,45.3004,11277.6,FALSE,253.97,204.28,0,11620.5,,FALSE,0
a1b573,SWA1813 ,United States,1759789098,1759789098,-97.0835,33.7921,10668,FALSE,233.68,170.5,0,11262.36,545,FALSE,0
ae0204,SLASH56 ,United States,1759788012,1759789056,-90.2596,31.3784,7612.38,FALSE,146.4,9.1,-1.63,8084.82,,FALSE,0
aadbe1,N7990W  ,United States,1759788784,1759789078,-117.7672,34.0923,487.68,FALSE,30.57,276.77,4.23,403.86,,FALSE,0
aa9eb3,SWA1705 ,United States,1759789098,1759789098,-83.1576,36.2288,11887.2,FALSE,223.02,339.47,0,12489.18,7455,FALSE,0
a6b810,N532CC  ,United States,1759789098,1759789098,-82.101,28.6025,12702.54,FALSE,250.2,18.58,9.43,13373.1,1432,FALSE,0
c07193,WJA670  ,Canada,1759789097,1759789098,-104.7063,50.264,10668,FALSE,260.03,102.22,0,10698.48,,FALSE,0
ac7225,N9004W  ,United States,1759789098,1759789098,-73.4146,40.7461,7.62,FALSE,32.93,179.1,-0.33,68.58,,FALSE,0
3c64c6,DLH404  ,Germany,1759789098,1759789098,-63.3483,44.7939,11582.4,FALSE,237.25,246.21,0,12039.6,,FALSE,0
3c64c5,DLH761  ,Germany,1759789098,1759789098,74.9699,30.857,10355.58,FALSE,236.22,324.75,0.98,10721.34,,FALSE,0
a53528,N4346D  ,United States,1759789087,1759789087,-123.2532,44.5173,464.82,FALSE,36.01,53.13,0.65,464.82,,FALSE,0
4.08E+06,BAW312  ,United Kingdom,1759789098,1759789098,22.3069,41.0153,11887.2,FALSE,233.59,133.75,0,12062.46,5265,FALSE,0
a880ff,UAL748  ,United States,1759789098,1759789098,-72.4156,41.5373,10675.62,FALSE,246.07,59.47,0,11163.3,6510,FALSE,0
a2c27e,SWA716  ,United States,1759789098,1759789098,-100.6589,34.4985,10363.2,FALSE,234.9,330.91,0,10873.74,530,FALSE,0
a78824,N5847U  ,United States,1759789097,1759789098,-73.3097,44.8423,1508.76,FALSE,35.82,215.06,0.98,1577.34,241,FALSE,0
7c6af0,LR204   ,Australia,1759789098,1759789098,150.2721,-34.6424,3665.22,FALSE,124.1,233.94,0,3756.66,,FALSE,0
abfbcc,N871TX  ,United States,1759789098,1759789098,-98.2069,29.9041,1981.2,FALSE,89.59,276.59,1.3,2072.64,,FALSE,0
ac8577,AAL536  ,United States,1759789095,1759789097,-87.9067,41.9704,,TRUE,1.03,90,,,2251,FALSE,0
7c6af9,VOZ634  ,Australia,1759789098,1759789098,150.6268,-34.4274,3649.98,FALSE,97.24,234.04,0.33,3749.04,,FALSE,0
a057cc,DAL997  ,United States,1759789098,1759789098,-76.6568,37.9099,11269.98,FALSE,222.7,26.62,0,11818.62,1717,FALSE,0
86d6c8,ANA94   ,Japan,1759789091,1759789091,135.2167,34.4333,,TRUE,11.83,230.62,,,,FALSE,0
a4bec4,N40464  ,United States,1759789098,1759789098,-122.9336,47.3436,1798.32,FALSE,49.97,208.94,4.88,1874.52,,FALSE,0
a4158a,UPS257  ,United States,1759789098,1759789098,3.3681,49.1587,10393.68,FALSE,250.87,57.22,0,10858.5,3371,FALSE,0
0d0a92,SLI2783 ,Mexico,1759788893,1759788893,-97.9365,22.8492,10972.8,FALSE,251.86,173.08,0.33,11666.22,,FALSE,0
7c6ae5,LR453   ,Australia,1759789098,1759789098,152.9802,-26.6551,3665.22,FALSE,126.27,345.85,0,3886.2,,FALSE,0
4080bf,BAW109  ,United Kingdom,1759789098,1759789098,13.8653,44.9038,10668,FALSE,255.67,110,-0.33,10866.12,5266,FALSE,0
7c6ae3,VED     ,Australia,1759789098,1759789098,149.5066,-31.2691,3535.68,FALSE,110.82,37.46,4.23,3710.94,,FALSE,0
7c6ae2,VOZ631  ,Australia,1759788507,1759788903,151.1912,-33.9607,-30.48,FALSE,0.77,236.25,,30.48,,FALSE,0
7c6ae1,LR3394  ,Australia,1759788799,1759788933,148.7286,-33.7718,4411.98,FALSE,160.2,40.44,-7.8,4503.42,,FALSE,0
7c6ae0,VOZ637  ,Australia,1759789096,1759789096,149.2669,-35.1904,1767.84,FALSE,109.27,36.38,3.9,1821.18,,FALSE,0
3c64f7,DLH439  ,Germany,1759789098,1759789098,-93.4849,38.6641,10668,FALSE,274.84,31.61,0,11117.58,3553,FALSE,0
ac8588,DAL2985 ,United States,1759789098,1759789098,-81.8766,41.1666,8183.88,FALSE,224.09,310.34,-6.18,8572.5,6670,FALSE,0
ac7256,AAL2780 ,United States,1759789098,1759789098,-99.4808,33.4517,10980.42,FALSE,208.51,290.36,0,11567.16,5222,FALSE,0
3c64f6,DLH432  ,Germany,1759789074,1759789074,-62.5042,47.4239,10972.8,FALSE,228.3,261.58,0.33,11391.9,,FALSE,0
abb579,SWA2345 ,United States,1759789098,1759789098,-96.429,32.5139,2446.02,FALSE,142.26,326.65,-7.8,2552.7,127,FALSE,0
0d0a8d,AMX809  ,Mexico,1759789098,1759789098,-96.3071,18.4255,10972.8,FALSE,228.56,263.02,0,11666.22,,FALSE,0
a3e20d,N3497C  ,United States,1759789098,1759789098,-121.31,37.8681,1402.08,FALSE,50.85,244.21,0.33,1394.46,,FALSE,0
4080c0,BAW7CP  ,United Kingdom,1759789098,1759789098,-84.274,43.4505,10096.5,FALSE,212.27,233.57,-5.85,10454.64,2567,FALSE,0
a8d0d5,N66717  ,United States,1759789092,1759789092,-74.4073,41.3841,975.36,FALSE,60.76,21.35,0.33,1051.56,1200,FALSE,0
acd53d,N926JA  ,United States,1759789098,1759789098,-73.167,40.7805,518.16,FALSE,46.95,265.6,0.33,586.74,,FALSE,0
a64208,N502GV  ,United States,1759789098,1759789098,-150.3913,61.1808,1005.84,FALSE,75.97,18.56,0,914.4,2215,FALSE,0
a8d0ce,BGB71   ,United States,1759789098,1759789098,-119.5524,47.8645,1958.34,FALSE,43.32,4.09,0.33,2049.78,,FALSE,0
4080ad,EZY13GL ,United Kingdom,1759789098,1759789098,22.7627,42.5066,10965.18,FALSE,242.74,329.85,-0.33,11071.86,1334,FALSE,0
a53557,N4347R  ,United States,1759789097,1759789098,-88.2378,41.9254,434.34,FALSE,43.1,23.2,3.9,449.58,,FALSE,0
acd552,JSX502  ,United States,1759789098,1759789098,-80.4083,26.1512,1219.2,FALSE,136.33,270,0.33,1272.54,1647,FALSE,0
4a08ed,ROT156  ,Romania,1759789098,1759789098,31.2848,34.8277,8534.4,FALSE,246.68,342.77,-0.65,8961.12,5606,FALSE,0
3c64ec,DLH443  ,Germany,1759789097,1759789098,-71.4482,47.2871,10668,FALSE,215.58,260.25,0.33,11064.24,7234,FALSE,0
ac1c97,N88MH   ,United States,1759789097,1759789097,-118.9458,34.1933,647.7,FALSE,45.13,294.23,-0.65,571.5,,FALSE,0
a8d249,DAL406  ,United States,1759789098,1759789098,-95.2099,39.7906,11277.6,FALSE,262.05,116.97,0,11658.6,4036,FALSE,0
a94bff,UAL1209 ,United States,1759788942,1759788942,-112.0466,37.3985,10668,FALSE,245.91,48.14,0,11018.52,,FALSE,0
e4924a,TAM3297 ,Brazil,1759789023,1759789069,-53.9365,-14.0873,10660.38,FALSE,213.93,147.57,0,11308.08,,FALSE,0
abfc97,SWA3008 ,United States,1759789098,1759789098,-112.6658,32.9498,11277.6,FALSE,274.78,91.29,0,11772.9,,FALSE,0
0d0a3a,SLI2066 ,Mexico,1759788964,1759788997,-99.2162,20.251,8130.54,FALSE,203.99,350.42,7.8,8458.2,,FALSE,0
a6428e,NDU502  ,United States,1759789098,1759789098,-112.2289,33.8564,2202.18,FALSE,54.76,333.19,4.23,2232.66,,FALSE,0
861ef8,ANA13   ,Japan,1759789098,1759789098,139.8571,35.4576,1950.72,FALSE,142,205.08,20.81,2042.16,2203,FALSE,0
408183,EZY13AR ,United Kingdom,1759789098,1759789098,-8.482,50.5817,11277.6,FALSE,249.09,19.3,0,11765.28,3331,FALSE,0
408184,EZY3020 ,United Kingdom,1759789098,1759789098,-7.429,52.2803,11879.58,FALSE,252.41,21.02,0,12336.78,6245,FALSE,0
a8d224,EDV4724 ,United States,1759789098,1759789098,-84.6861,38.0265,1127.76,FALSE,115.18,324.82,12.03,1203.96,,FALSE,0
a297ae,N2660Q  ,United States,1759789098,1759789098,-117.9514,47.8352,2202.18,FALSE,55.16,109.62,-0.65,2263.14,,FALSE,0
408181,EZY47XZ ,United Kingdom,1759789098,1759789098,24.4184,40.8796,10957.56,FALSE,252.13,324.3,0.33,11155.68,3231,FALSE,0
4b15db,EDW2M   ,Switzerland,1759789098,1759789098,-111.3199,42.2351,12192,FALSE,259.4,193.65,0,12496.8,,FALSE,0
aaa816,N786PA  ,United States,1759789076,1759789076,-114.5796,35.8937,1310.64,FALSE,63.37,277.93,-0.65,1303.02,,FALSE,0
ae5c77,STMPD19 ,United States,1759789098,1759789098,-120.4618,34.8643,571.5,FALSE,83,140.79,-2.28,518.16,,FALSE,0
a9aebc,ASA1247 ,United States,1759789098,1759789098,-121.8753,41.5704,10972.8,FALSE,219.95,10.78,0,11353.8,,FALSE,0
a9aeba,N723AJ  ,United States,1759789098,1759789098,-112.3841,40.7984,2072.64,FALSE,54.3,131.54,-0.98,2118.36,,FALSE,0
a1a1b6,RPA5718 ,United States,1759789011,1759789011,-71.0146,42.3607,,TRUE,3.86,19.69,,,,FALSE,0
a414b4,N362L   ,United States,1759789026,1759789026,-122.1184,37.6596,,TRUE,0,210.94,,,,FALSE,0
a33d62,DAL1208 ,United States,1759789098,1759789098,-93.2518,43.9152,5074.92,FALSE,197.52,4.03,-9.75,5181.6,1553,FALSE,0
a90539,N680WP  ,United States,1759789098,1759789098,-72.6941,42.6916,7315.2,FALSE,229.79,99.15,-0.65,7658.1,6524,FALSE,0
a07a76,GRY13   ,United States,1759789098,1759789098,-76.4967,42.6001,2545.08,FALSE,51.65,315,-0.65,2667,,FALSE,0
a427e3,SUB8904 ,United States,1759789098,1759789098,-83.4961,37.7894,6370.32,FALSE,133.09,12.05,0.65,6743.7,3507,FALSE,0
a71efa,AAL1057 ,United States,1759789089,1759789089,-109.3748,34.8973,10363.2,FALSE,202.05,244.67,0,10797.54,,FALSE,0
a0ca4a,N150BB  ,United States,1759789098,1759789098,-72.8844,41.2202,464.82,FALSE,112.37,173.43,3.58,541.02,,FALSE,0
a65598,SKW4894 ,United States,1759789098,1759789098,-103.8596,35.1743,9144,FALSE,199.75,267.79,0,9540.24,1245,FALSE,0
0d0a02,VOI303  ,Mexico,1759789085,1759789085,-99.0504,19.4469,2179.32,FALSE,82.58,239.28,-4.23,2270.76,,FALSE,0
a83ef2,NKS2279 ,United States,1759789098,1759789098,-80.7724,35.0017,4792.98,FALSE,180.43,203.35,0,5082.54,,FALSE,0
a6ebc6,JIA5028 ,United States,1759789012,1759789012,-89.1503,30.4736,472.44,FALSE,66.21,135,-3.58,480.06,3544,FALSE,0
acc0db,OST10   ,United States,1759789097,1759789097,-96.8036,36.2845,1196.34,FALSE,54.06,98.21,1.3,1219.2,,FALSE,0
ae00cf,GROWL1  ,United States,1759789097,1759789098,-98.2202,34.5914,6256.02,FALSE,199.12,358.96,-0.33,6568.44,5151,FALSE,0
ae13fc,DRACO71 ,United States,1759789098,1759789098,-97.848,33.9981,4663.44,FALSE,128.69,87.94,4.23,4884.42,4230,FALSE,0
ae00cc,SINNER1 ,United States,1759789098,1759789098,-98.2335,34.8346,6141.72,FALSE,268.02,356.48,-1.3,6431.28,5213,FALSE,0
44b438,JAF57V  ,Belgium,1759789098,1759789098,5.9587,50.595,2164.08,FALSE,135.1,306.17,-9.43,2339.34,3204,FALSE,0
a76235,JIA5126 ,United States,1759789098,1759789098,-75.4244,40.0966,6096,FALSE,184.51,226.69,0,6416.04,2725,FALSE,0
a271b0,MXY146  ,United States,1759789098,1759789098,-89.5583,34.8018,3794.76,FALSE,170.9,301.58,-6.5,3970.02,6241,FALSE,0
a6b87a,SKW5675 ,United States,1759789098,1759789098,-86.3956,41.9722,2400.3,FALSE,157.27,32.44,-0.65,2491.74,,FALSE,0
ac981a,EJA910  ,United States,1759789098,1759789098,-81.1433,27.6402,7620,FALSE,220.27,349.5,0,8039.1,,FALSE,0
a427bc,EJA367  ,United States,1759788816,1759788819,-117.8638,33.6837,76.2,FALSE,58.92,208.13,-2.6,7.62,,FALSE,0
a7d88a,,United States,1759789064,1759789076,-97.1616,32.7986,,FALSE,39.25,259.43,4.55,281.94,,FALSE,0
ae00fe,,United States,1759789097,1759789098,-98.2251,34.8194,6217.92,FALSE,270.1,356.4,-4.23,6507.48,,FALSE,0
ae00fc,SINNER2 ,United States,1759789097,1759789098,-98.2131,34.8354,6187.44,FALSE,276.45,357.87,-3.58,6477,4700,FALSE,0
a031bd,AAL1670 ,United States,1759789098,1759789098,-107.8516,36.1098,9753.6,FALSE,213.61,229.98,0.33,10165.08,2403,FALSE,0
a33d33,WOLF91  ,United States,1759789098,1759789098,-106.1229,34.3574,8534.4,FALSE,128.68,268.17,0,8915.4,,FALSE,0
abc80c,SWA3165 ,United States,1759788833,1759788833,-104.6745,39.8648,,TRUE,10.29,90,,,2146,FALSE,0
a8955e,NKS3111 ,United States,1759789098,1759789098,-84.1972,41.7137,5143.5,FALSE,202.09,32.31,0,5372.1,2543,FALSE,0
c0712e,WJA269  ,Canada,1759789098,1759789098,-113.4007,51.4048,3558.54,FALSE,137.8,230.61,-8.78,3611.88,7167,FALSE,0
